#{"t_start": 1729508999.8987021, "env_id": "CarRacing-v2"}
r,l,t
-16.955017,1000,66.174448
-32.58427,1000,134.422323
-40.983607,1000,201.593295
-5.30303,1000,269.134286
-34.85342,1000,340.263482
-34.931507,1000,407.702343
-26.751592,1000,525.30351
-47.058824,1000,594.155553
-23.322684,1000,667.718889
-25.0,1000,737.388288
110.332103,1000,806.829684
87.725632,1000,904.551087
49.635036,1000,1055.598028
48.876404,1000,1152.61416
-14.893617,1000,1220.461063
158.169935,1000,1291.484682
68.067227,1000,1377.5345
257.142857,1000,1473.051796
74.904943,1000,1611.749022
-7.216495,1000,1705.371608
59.36255,1000,1780.892785
-26.517572,1000,1861.05349
77.474403,1000,1975.297218
-20.792079,1000,2053.863835
320.138889,1000,2130.235584
-28.931579,764,2224.244187
356.140351,1000,2297.132588
236.734694,1000,2371.127255
-46.172464,912,2439.840294
296.153846,1000,2512.679363
357.792208,1000,2587.435029
504.240283,1000,2709.760425
60.409556,1000,2785.36425
578.700361,1000,2858.947313
31.201845,534,2899.344682
213.721933,953,2969.379189
375.15528,1000,3043.637603
406.451613,1000,3118.684782
42.335766,1000,3241.886542
630.337079,1000,3316.528829
33.986928,1000,3390.451183
444.262295,1000,3464.838545
33.105802,1000,3539.865355
34.831461,1000,3616.220065
35.59322,1000,3744.064387
575.090253,1000,3820.953673
224.324324,1000,3897.287158
575.159236,1000,3974.542755
609.897611,1000,4049.259742
251.973684,1000,4124.442143
524.161074,1000,4252.273954
676.0,1000,4329.212267
183.378747,1000,4404.479643
375.15528,1000,4495.119839
656.013746,1000,4575.551606
752.631579,1000,4651.360196
879.166667,1000,4725.965671
413.196481,1000,4845.130868
70.731707,1000,4915.115233
265.446809,921,4980.987293
762.318841,1000,5049.119885
50.0,1000,5118.628505
776.923077,1000,5191.931062
847.735192,1000,5341.561189
797.058824,1000,5414.396612
483.850932,1000,5524.778468
661.290323,1000,5629.262901
778.90625,1000,5727.468195
343.661972,1000,5831.517345
704.511278,1000,6058.247251
754.014599,1000,6169.49795
736.298932,1000,6282.274498
762.068966,1000,6422.7143
639.68254,1000,6561.515988
515.384615,1000,6701.888432
580.0,1000,6924.548838
673.94636,1000,7004.479822
664.516129,1000,7085.016277
614.754098,1000,7173.959858
668.965517,1000,7292.41586
688.461538,1000,7374.907815
532.958801,1000,7447.845676
713.114754,1000,7573.793793
788.888889,1000,7651.537139
591.823899,1000,7734.612809
827.536232,1000,7816.814492
554.676259,1000,7904.927178
74.496644,1000,7992.257166
879.094077,1000,8127.230186
225.878594,1000,8205.772695
427.868852,1000,8285.80703
179.761905,1000,8366.807959
835.153584,1000,8447.988935
637.931034,1000,8528.567621
830.795848,1000,8692.973827
695.379538,1000,8836.35433
656.578947,1000,8982.132537
342.622951,1000,9135.496034
538.795987,1000,9250.454478
892.217899,1000,9339.710983
487.837838,1000,9471.721227
711.320755,1000,9555.479036
828.571429,1000,9640.143039
675.510204,1000,9776.814481
522.149837,1000,9863.270941
764.468864,1000,9947.734403
588.52459,1000,10030.148535
892.0,1000,10167.465172
734.677419,1000,10252.525153
628.706625,1000,10339.005286
213.2,869,10416.529312
774.538745,1000,10500.054686
852.02952,1000,10587.690711
542.857143,1000,10726.134485
772.262774,1000,10838.217271
709.917355,1000,10925.652628
-110.87535,726,10999.955167
151.803727,837,11096.388966
138.48835,820,11188.594651
834.782609,1000,11328.930367
427.956701,907,11549.92371
518.705036,1000,11693.512082
661.146497,1000,11837.687387
716.393443,1000,11978.797784
645.098039,1000,12119.882027
816.083916,1000,12261.399755
637.179487,1000,12505.832374
686.713287,1000,12580.360583
662.658228,1000,12659.44845
165.872365,989,12742.802341
685.953177,1000,12864.698102
629.452055,1000,13011.255297
-103.288737,853,13118.621742
901.8,982,13295.915045
645.283019,1000,13396.415022
755.633803,1000,13496.908727
727.956989,1000,13616.426683
606.896552,1000,13774.843458
724.817518,1000,13932.54588
755.595668,1000,14195.861419
607.54717,1000,14355.690778
786.27451,1000,14517.653266
902.5,975,14670.665591
662.376238,1000,14826.652908
714.814815,1000,15010.73733
556.626506,1000,21738.105533
653.571429,1000,21837.625534
602.12766,1000,21909.065576
661.09215,1000,21986.130153
632.732733,1000,22061.168067
785.714286,1000,22144.248997
779.562044,1000,22283.259139
716.608997,1000,22370.797363
470.37037,1000,22449.739852
648.366013,1000,22527.458747
590.851735,1000,22606.019789
671.875,1000,22712.4677
814.191419,1000,22822.95699
676.173285,1000,22940.325142
747.826087,1000,23007.703893
774.14966,1000,23078.146976
408.196721,1000,23148.512347
889.51049,1000,23223.467931
748.275862,1000,23300.356928
785.931559,1000,23428.866491
513.707165,1000,23506.125653
505.18732,1000,23581.279605
907.3,927,23652.254665
529.969419,1000,23729.795455
831.034483,1000,23809.252438
889.010989,1000,23939.752701
698.679868,1000,24014.69053
817.525773,1000,24091.253065
177.723301,816,24155.304345
796.907216,1000,24235.042945
836.619718,1000,24337.257963
815.789474,1000,24417.841482
723.899371,1000,24555.993026
909.4,906,24627.328952
849.640288,1000,24698.093504
817.808219,1000,24774.038617
608.609272,1000,24856.693033
887.5,1000,24943.715495
756.687898,1000,25071.288913
238.547059,917,25139.804477
515.151515,1000,25215.13694
655.287009,1000,25299.348266
892.932862,1000,25378.218881
865.753425,1000,25457.623711
811.877395,1000,25585.586403
660.135135,1000,25666.818954
655.485893,1000,25746.131055
793.103448,1000,25822.914261
719.727891,1000,25895.233296
732.167832,1000,25975.125346
763.945578,1000,26050.954226
665.886288,1000,26176.613191
668.488746,1000,26266.575922
802.097902,1000,26372.787249
746.441948,1000,26478.992328
725.342466,1000,26588.66756
756.25,1000,26698.987292
723.64981,928,26874.244091
793.939394,1000,26985.681459
527.906977,1000,27093.904261
881.818182,1000,27202.275355
902.6,974,27307.723733
902.5,975,27413.784117
823.076923,1000,27595.213868
682.608696,1000,27703.652263
911.5,885,27792.791041
896.666667,1000,27894.885504
678.816199,1000,27999.223212
763.468635,1000,28099.536762
733.887043,1000,28201.243788
896.415771,1000,28382.343931
404.733333,787,28452.290607
756.164384,1000,28520.743428
884.962406,1000,28591.478144
233.174411,777,28649.898386
906.4,936,28714.831549
882.698962,1000,28829.05161
892.366412,1000,28899.68624
713.084112,1000,28969.825514
825.081433,1000,29038.449061
602.623907,1000,29109.030638
728.070175,1000,29178.375721
800.684932,1000,29247.121832
806.451613,1000,29363.297489
724.902724,1000,29432.936913
702.281369,1000,29501.332313
902.9,971,29569.181589
889.932886,1000,29637.994784
61.654135,1000,29708.658241
681.954887,1000,29826.682028
227.029577,780,29885.026292
767.79661,1000,29958.455454
884.848485,1000,30029.523478
824.290221,1000,30101.593886
732.713755,1000,30173.83967
633.096085,1000,30294.315267
-116.463498,774,30346.680527
786.287625,1000,30416.338438
517.647059,1000,30485.899602
365.268702,959,30554.939403
877.011494,1000,30632.149544
374.578193,925,30703.545477
429.616725,1000,30823.277486
672.727273,1000,30892.158676
690.540541,1000,30961.021372
574.050633,1000,31035.483843
769.257951,1000,31104.548979
676.271186,1000,31173.747308
816.666667,1000,31321.718113
629.537367,1000,31411.52067
688.343558,1000,31503.143826
872.027972,1000,31597.387402
885.663082,1000,31688.493908
573.469388,1000,31783.332297
900.0,1000,31936.465978
871.631206,1000,32032.206832
560.25641,1000,32121.009898
889.208633,1000,32214.250242
688.161994,1000,32309.527545
792.976589,1000,32380.286473
845.848375,1000,32450.906757
478.767123,1000,32570.647346
133.228571,783,32640.396482
612.727273,1000,32735.75954
885.454545,1000,32832.35632
404.885993,1000,32933.512793
698.742138,1000,33040.759228
708.383234,1000,33214.994735
706.779661,1000,33315.622426
281.147475,937,33406.92962
857.236842,1000,33504.753736
901.2,988,33586.575298
838.311688,1000,33658.928988
512.456747,1000,33773.593048
850.191571,1000,33841.420744
860.431655,1000,33909.642335
886.486486,1000,33977.399266
867.857143,1000,34045.027844
892.831541,1000,34114.252758
816.943522,1000,34183.413258
741.549296,1000,34299.085847
900.5,995,34367.983074
905.7,943,34432.679617
885.611511,1000,34500.384537
738.815789,1000,34568.400474
896.491228,1000,34636.676987
674.744027,1000,34752.386052
807.801418,1000,34820.232717
623.92638,1000,34889.085601
804.255319,1000,34957.079627
750.0,1000,35025.101262
820.962199,1000,35094.746183
582.310469,1000,35209.652479
882.517483,1000,35281.396309
902.2,978,35347.345834
38.461538,1000,35416.497932
868.531469,1000,35486.033682
802.723735,1000,35555.222224
828.853755,1000,35624.881342
627.810651,1000,35743.974381
879.508197,1000,35813.394694
821.259843,1000,35882.530596
852.755906,1000,35953.712603
882.517483,1000,36023.448197
699.283154,1000,36092.527498
572.672673,1000,36210.509971
725.27881,1000,36277.830122
739.590444,1000,36345.10855
762.542955,1000,36413.188952
759.060403,1000,36485.027925
665.799257,1000,36561.406045
780.597015,1000,36681.760123
398.316498,1000,36778.306371
903.4,966,36869.055582
632.600733,1000,36939.508875
115.09434,1000,37010.209612
27.737226,1000,37079.345551
57.728707,1000,37196.283153
653.846154,1000,37267.564653
627.868852,1000,37341.226784
727.586207,1000,37414.702581
665.306122,1000,37484.195236
539.344262,1000,37553.793905
686.833856,1000,37622.294333
211.418685,1000,37741.517819
745.679012,1000,37813.072306
464.784053,1000,37885.547741
809.747292,1000,37957.688921
662.541806,1000,38031.327477
901.0,990,38103.140783
833.579336,1000,38228.382279
767.132867,1000,38302.310338
896.415771,1000,38373.41872
739.74359,1000,38447.35101
892.932862,1000,38519.287382
860.13289,1000,38588.964062
693.75,1000,38744.132166
874.452555,1000,38843.370026
678.52349,1000,38947.344151
783.116883,1000,39049.874774
885.454545,1000,39154.849549
727.464789,1000,39255.484503
907.1,929,39422.632444
851.310861,1000,39524.173154
906.8,932,39620.757056
803.010033,1000,39729.11833
796.103896,1000,39823.739707
589.759036,1000,39912.307043
695.774648,1000,40001.921684
907.8,922,40155.237473
783.959044,1000,40251.679393
798.601399,1000,40343.800611
639.520958,1000,40413.759907
795.061728,1000,40482.655057
682.312925,1000,40551.305276
634.939759,1000,40671.673508
901.1,989,40739.0418
904.6,954,40804.692161
870.684039,1000,40873.686621
862.837838,1000,40942.016612
909.0,910,41004.179512
903.9,961,41068.459722
172.997076,926,41183.533626
808.088235,1000,41251.069631
648.387097,1000,41320.091732
903.9,961,41386.495296
681.456954,1000,41459.816747
912.5,875,41523.043294
742.281879,1000,41642.952507
896.491228,1000,41711.314554
814.0625,1000,41780.554332
482.554517,1000,41849.903989
681.931464,1000,41918.678659
802.356902,1000,41987.922296
793.103448,1000,42107.984549
642.647059,1000,42175.968578
908.8,912,42237.527891
901.0,990,42306.285895
655.102041,1000,42375.026151
868.421053,1000,42442.855563
650.819672,1000,42513.054167
788.544892,1000,42634.396257
742.809365,1000,42703.087326
508.695652,1000,42771.264237
655.417957,1000,42839.991302
709.230769,1000,42908.166399
903.3,967,42973.556519
382.876712,1000,43092.377252
675.700935,1000,43158.949654
903.5,965,43225.635284
788.888889,1000,43295.639894
849.494949,1000,43364.260403
382.439568,932,43427.720483
781.118881,1000,43546.830938
767.507886,1000,43615.601535
857.295374,1000,43684.165591
886.15917,1000,43754.074831
904.7,953,43819.349507
840.0,1000,43888.020263
728.025478,1000,43956.845006
740.83045,1000,44076.098365
609.897611,1000,44144.221044
503.278689,1000,44212.47558
906.7,933,44276.013321
476.335878,1000,44343.716424
692.880259,1000,44412.075232
825.266904,1000,44532.496786
401.730104,1000,44600.839181
911.2,888,44662.353713
901.5,985,44729.806587
851.219512,1000,44798.417535
908.6,914,44860.293613
700.60423,1000,44981.053606
270.00031,914,45040.942532
861.538462,1000,45109.728669
732.807571,1000,45178.413412
525.454545,1000,45245.618714
779.365079,1000,45314.602608
901.5,985,45382.328758
255.378947,763,45484.252762
757.142857,1000,45551.887955
867.948718,1000,45620.282714
866.555184,1000,45688.729286
504.166667,1000,45756.352932
745.201238,1000,45824.824009
909.6,904,45937.810243
559.638554,1000,46006.557468
889.89899,1000,46075.075658
764.516129,1000,46144.343723
896.466431,1000,46213.144388
893.265993,1000,46281.485182
911.5,885,46343.556764
634.138973,1000,46461.283487
882.758621,1000,46527.462157
858.860759,1000,46596.846895
774.587459,1000,46664.883779
901.2,988,46732.27062
595.945946,1000,46800.872514
636.196319,1000,46921.500812
865.753425,1000,46990.295876
906.1,939,47054.66484
220.945946,1000,47122.856824
906.2,938,47187.463827
820.265781,1000,47256.120564
906.6,934,47371.088383
751.449275,1000,47438.997375
800.684932,1000,47506.757034
879.674797,1000,47575.380696
810.034602,1000,47643.313853
501.226994,1000,47711.784784
640.350877,1000,47779.826443
805.30303,1000,47898.474908
837.304075,1000,47966.852515
814.383562,1000,48035.26936
811.660777,1000,48104.14888
683.505155,1000,48173.057309
836.39576,1000,48241.251051
716.849817,1000,48358.976154
321.686747,1000,48426.771776
472.271386,1000,48495.660165
900.3,997,48564.359601
645.928339,1000,48632.353277
765.203762,1000,48700.683343
784.745763,1000,48820.163926
878.021978,1000,48889.04822
671.043771,1000,48957.371814
884.189723,1000,49026.298343
761.209964,1000,49093.006176
716.793893,1000,49161.0523
568.874172,1000,49279.086104
901.5,985,49346.926598
892.565056,1000,49414.699261
814.675768,1000,49483.588427
748.387097,1000,49553.130189
763.013699,1000,49622.486171
825.925926,1000,49690.957904
901.1,989,49810.554151
770.503597,1000,49879.037933
697.945205,1000,49947.829401
704.281346,1000,50017.10921
875.609756,1000,50085.48281
909.2,908,50147.419028
799.371069,1000,50268.01714
863.087248,1000,50337.053146
298.648649,1000,50405.054341
743.450479,1000,50474.548992
914.0,860,50533.913861
372.312704,1000,50602.785342
761.842105,1000,50721.999688
871.631206,1000,50790.469814
900.3,997,50858.79109
839.163498,1000,50927.451108
827.631579,1000,50995.787197
901.1,989,51063.307366
909.1,909,51125.532575
712.5,1000,51243.925876
715.884477,1000,51313.342232
825.170068,1000,51383.25001
865.034965,1000,51452.650783
776.254181,1000,51521.73348
702.721088,1000,51590.612927
849.090909,1000,51712.972906
572.661871,1000,51782.413229
651.612903,1000,51851.386832
881.343284,1000,51919.981595
855.223881,1000,51988.250318
593.379791,1000,52055.868554
868.531469,1000,52175.832215
698.780488,1000,52244.726575
682.352941,1000,52313.585662
788.888889,1000,52382.908959
732.797428,1000,52451.436846
726.254826,1000,52519.163809
778.472222,1000,52639.05736
862.121212,1000,52707.844715
568.693009,1000,52776.153971
716.455696,1000,52845.65412
822.297297,1000,52914.683129
737.837838,1000,52982.519703
831.407942,1000,53050.73122
690.909091,1000,53172.281193
697.101449,1000,53240.168899
509.120521,1000,53309.285082
437.735849,1000,53377.79405
733.333333,1000,53446.057169
882.394366,1000,53514.231622
429.411765,1000,53637.131826
689.667897,1000,53705.275084
842.95302,1000,53774.275871
874.637681,1000,53843.203716
859.731544,1000,53911.559608
536.963696,1000,53979.943563
741.750842,1000,54102.291168
652.321981,1000,54171.226056
597.058824,1000,54239.857135
889.247312,1000,54309.014666
766.438356,1000,54378.29501
796.907216,1000,54446.914218
530.508475,1000,54566.628812
886.111111,1000,54635.167188
865.753425,1000,54703.816028
904.4,956,54769.699438
786.446886,1000,54838.541926
549.180328,1000,54907.759032
726.923077,1000,54976.111443
583.501684,1000,55097.083288
901.5,985,55164.314193
617.391304,1000,55233.198385
474.468085,1000,55302.443588
767.741935,1000,55371.005063
777.697842,1000,55439.238446
912.2,878,55556.543953
753.896104,1000,55625.962142
673.049645,1000,55695.108061
796.551724,1000,55764.972747
892.647059,1000,55833.359358
591.176471,1000,55901.947931
903.0,970,56022.488815
892.565056,1000,56090.133655
705.921053,1000,56158.714315
401.792115,1000,56226.340144
761.486486,1000,56294.866328
658.513932,1000,56363.559083
649.12892,1000,56432.613722
768.512111,1000,56554.518589
896.428571,1000,56622.962078
663.803681,1000,56691.943902
777.966102,1000,56760.513845
574.193548,1000,56828.637365
838.848921,1000,56897.3006
885.074627,1000,57018.545638
731.125828,1000,57088.235673
747.17608,1000,57154.970346
743.003413,1000,57223.990551
596.113074,1000,57293.079254
833.110368,1000,57361.573798
887.854251,1000,57483.612251
757.627119,1000,57552.324257
823.076923,1000,57620.936793
772.262774,1000,57690.304456
836.567164,1000,57759.27324
740.277778,1000,57827.799223
483.333333,1000,57949.096882
545.333333,1000,58017.969767
342.804428,1000,58085.604963
882.014388,1000,58154.865178
848.148148,1000,58223.028419
887.804878,1000,58291.004061
437.162162,1000,58360.383816
664.309764,1000,58481.820657
695.597484,1000,58550.52447
720.945946,1000,58619.425765
636.111111,1000,58687.371497
868.965517,1000,58755.802992
792.156863,1000,58825.327848
828.813559,1000,58948.950004
693.594306,1000,59018.265605
661.904762,1000,59088.406654
896.402878,1000,59156.836507
881.549815,1000,59224.884623
198.305085,1000,59294.671895
614.814815,1000,59416.179806
790.034364,1000,59484.084207
591.803279,1000,59553.438268
687.692308,1000,59622.596084
630.496454,1000,59691.056659
864.028777,1000,59759.451865
538.98917,1000,59882.306293
847.552448,1000,59950.69736
782.352941,1000,60019.093236
597.819315,1000,60088.344827
166.881029,1000,60157.204763
703.986711,1000,60225.431139
825.531915,1000,60294.400308
443.165468,1000,60411.99463
834.707904,1000,60480.087412
579.180887,1000,60548.766304
510.23622,1000,60617.465946
853.900709,1000,60685.899941
429.585799,1000,60754.726878
660.56338,1000,60874.632854
857.364341,1000,60943.710067
757.627119,1000,61013.827948
588.461538,1000,61082.665696
-10.958904,1000,61151.050731
802.439024,1000,61220.246174
392.877493,1000,61340.253669
746.428571,1000,61408.563769
633.727811,1000,61477.564996
560.130719,1000,61546.666177
501.351351,1000,61615.314007
660.869565,1000,61684.001259
728.85906,1000,61803.595122
623.684211,1000,61872.116266
716.793893,1000,61940.818896
596.793003,1000,62010.186382
808.088235,1000,62078.157232
61.073826,1000,62145.896079
473.099415,1000,62214.894633
76.470588,1000,62332.328801
861.977186,1000,62400.387274
500.0,1000,62468.949769
684.246575,1000,62537.07824
864.539007,1000,62605.450309
480.924855,1000,62674.344011
641.610738,1000,62793.684967
791.891892,1000,62861.830808
531.386861,1000,62931.238888
591.756272,1000,62999.806814
436.842105,1000,63068.665612
889.169675,1000,63137.200497
769.863014,1000,63257.421454
680.821918,1000,63326.216902
850.191571,1000,63395.556146
829.577465,1000,63464.138753
904.8,952,63527.820018
806.810036,1000,63596.080174
880.769231,1000,63715.249119
448.850575,1000,63784.244447
478.231293,1000,63853.417318
736.879433,1000,63921.900915
375.728155,1000,63989.972887
612.230216,1000,64057.853271
190.657439,1000,64126.370374
840.740741,1000,64245.855532
579.365079,1000,64314.369278
694.303797,1000,64384.442629
750.498339,1000,64453.62295
844.237918,1000,64521.769763
631.034483,1000,64590.931364
874.637681,1000,64710.297513
630.0,1000,64777.884005
840.972222,1000,64847.577025
648.344371,1000,64916.301497
590.647482,1000,64984.978347
725.622776,1000,65053.122792
888.80597,1000,65171.585717
447.058824,1000,65240.563444
722.222222,1000,65310.157763
623.549488,1000,65379.276071
513.114754,1000,65447.903296
710.0,1000,65516.547097
548.734177,1000,65634.976494
892.481203,1000,65702.9196
603.703704,1000,65771.18812
880.544747,1000,65840.081281
653.164557,1000,65908.116134
605.539359,1000,65976.353866
908.2,918,66039.292428
712.5,1000,66157.471295
-12.5,1000,66225.480719
855.479452,1000,66294.79856
372.413793,1000,66363.162459
694.701987,1000,66431.367985
491.639871,1000,66496.345203
589.189189,1000,66613.253509
713.868613,1000,66682.518393
759.934853,1000,66751.440925
857.597173,1000,66820.281698
873.584906,1000,66888.330827
901.1,989,66963.694531
857.746479,1000,68206.033639
778.289474,1000,68292.399571
861.685824,1000,68396.201677
896.240602,1000,68494.965273
676.666667,1000,68604.889054
59.235669,1000,68709.435062
772.483221,1000,68820.666021
576.100629,1000,69024.713273
403.401361,1000,69167.689772
657.861635,1000,69291.692463
767.346939,1000,69407.787551
625.085911,1000,69521.702415
658.278146,1000,69630.093589
818.439716,1000,69821.049057
830.693069,1000,69936.008722
825.266904,1000,70049.573009
598.675497,1000,70164.849864
913.9,861,70262.700796
710.0,1000,70375.626029
647.663551,1000,70562.0508
74.377224,1000,70686.279254
765.979381,1000,70794.605593
669.503546,1000,70914.406475
902.0,980,71027.357483
781.226054,1000,71139.702485
679.935275,1000,71332.951697
692.387543,1000,71443.138117
642.138365,1000,71551.080955
292.989199,984,71665.975458
717.241379,1000,71777.57146
871.428571,1000,71870.331582
705.860806,1000,71956.977104
905.1,949,72132.89257
873.076923,1000,72228.753676
524.633431,1000,72345.643574
789.655172,1000,72424.986966
674.834437,1000,72500.327825
874.729242,1000,72572.168829
644.027304,1000,72708.156225
845.205479,1000,73978.53388
679.141104,1000,74052.760313
501.108033,1000,74127.921331
660.124611,1000,74198.279418
152.925,878,74262.412749
838.628159,1000,74396.690334
560.0,1000,74475.006689
857.746479,1000,74545.20831
694.612795,1000,74615.025075
852.380952,1000,74685.606083
505.714286,1000,74783.700683
643.202417,1000,74881.74091
700.0,1000,75006.761911
673.026316,1000,75081.320607
901.2,988,75153.605128
560.305344,1000,75226.706194
851.219512,1000,75299.326948
903.6,964,75371.481293
901.9,981,75487.801345
759.106529,1000,75572.257327
753.968254,1000,75676.163526
710.0,1000,75756.846672
830.147059,1000,75824.388887
356.747405,1000,75897.673734
869.111969,1000,76024.037807
410.510511,1000,76097.666923
709.52381,1000,76172.526016
847.169811,1000,76247.83985
713.455657,1000,76323.109867
737.288136,1000,76397.431044
700.0,1000,76523.898828
876.510067,1000,76597.142224
767.346939,1000,76675.791913
843.262411,1000,76759.151461
614.285714,1000,76830.066117
908.9,911,76894.510806
675.193798,1000,76966.542737
864.157706,1000,77082.866811
71.003717,1000,77153.017596
864.028777,1000,77254.889666
814.285714,1000,77346.904798
714.671815,1000,77428.644093
790.84507,1000,77509.53842
664.084507,1000,77648.707385
889.690722,1000,77726.930096
880.620155,1000,77831.68665
888.888889,1000,77939.417668
733.962264,1000,78013.449587
691.666667,1000,78084.680299
753.035144,1000,78242.181231
491.639871,1000,78313.804184
870.479705,1000,78383.823007
749.180328,1000,78456.303653
298.809524,1000,78535.245027
782.550336,1000,78610.960816
889.43662,1000,78693.602002
693.918919,1000,78837.923954
852.205882,1000,78930.100386
844.055944,1000,79002.382787
740.390879,1000,79082.141606
889.547038,1000,79168.371958
672.413793,1000,79266.717925
629.323308,1000,79418.850666
768.965517,1000,79508.940895
158.406189,1000,79611.110494
800.0,1000,79689.899725
896.563574,1000,79794.025478
641.214058,1000,79895.159476
671.126761,1000,80041.484449
892.509363,1000,80126.63098
873.509934,1000,80204.687752
469.482289,1000,80298.235422
589.542484,1000,80379.702972
871.014493,1000,80452.769063
512.179487,1000,80595.50096
821.232877,1000,80668.188717
602.453988,1000,80741.532763
895.689655,1000,80813.520909
804.59364,1000,80885.444973
845.3125,1000,80955.83881
732.236842,1000,81048.546605
495.238095,1000,81169.143995
556.441718,1000,81255.580539
680.327869,1000,81359.748346
695.221843,1000,81461.783705
707.073955,1000,85368.255022
713.333333,1000,85499.429084
687.581699,1000,85699.232709
827.272727,1000,85816.106909
585.897436,1000,85924.614444
700.60423,1000,86039.092325
596.696697,1000,86151.306966
785.90604,1000,86257.624986
713.380282,1000,86422.567963
798.916968,1000,86527.023395
642.160279,1000,86631.290899
228.484424,766,86709.079744
821.146953,1000,86809.865263
733.876221,1000,86927.258886
813.621262,1000,87052.61286
254.823443,885,87230.559717
629.452055,1000,87346.560682
831.506849,1000,87466.919448
132.902135,946,87566.8924
640.983607,1000,87674.280245
766.666667,1000,87780.869629
847.194719,1000,87967.441927
846.488294,1000,88087.739136
823.076923,1000,88205.871876
901.1,989,88325.075302
772.54902,1000,88443.599746
796.797153,1000,88564.279663
591.780822,1000,88759.797976
686.206897,1000,88878.801832
802.597403,1000,88988.316314
849.640288,1000,89093.266413
850.617284,1000,89198.839041
842.446043,1000,89306.93518
854.372624,1000,89480.035435
579.577465,1000,89584.624109
841.780822,1000,89688.673978
886.111111,1000,89798.718489
768.794326,1000,89905.601445
820.289855,1000,90012.049107
875.265018,1000,90123.981196
180.316107,822,90270.781827
669.736842,1000,90373.498374
758.156028,1000,90474.219446
848.275862,1000,90574.830571
188.378723,947,90671.293371
729.508197,1000,90782.578047
485.443038,1000,90961.559605
729.268293,1000,91071.299144
388.636364,1000,91172.277266
753.479853,1000,91274.594917
739.416058,1000,91378.562006
680.405405,1000,91493.093335
443.40836,1000,91664.913288
845.054945,1000,91764.158355
736.120401,1000,91861.926314
597.508897,1000,91958.377948
828.057554,1000,92061.379034
767.109635,1000,92167.643656
785.90604,1000,92272.408633
758.156028,1000,92437.353474
902.7,973,92541.168399
851.557093,1000,92645.184187
830.232558,1000,92745.159751
639.130435,1000,92839.138063
672.435897,1000,92936.33892
883.050847,1000,93100.731788
705.755396,1000,93194.780776
586.792453,1000,93290.679646
783.636364,1000,93384.603216
791.525424,1000,93481.185578
896.551724,1000,93575.695451
804.59364,1000,93738.200589
709.027778,1000,93842.948886
824.603175,1000,93937.532766
264.457831,1000,94061.852255
902.1,979,94153.328649
892.753623,1000,94256.531011
857.446809,1000,94428.790666
748.797251,1000,94529.261344
687.5,1000,94623.528377
892.592593,1000,94703.577367
806.716418,1000,94797.979509
667.44186,1000,94898.455877
755.218855,1000,94976.779008
668.987342,1000,95100.075184
591.823899,1000,95170.768933
821.348315,1000,95240.739601
672.594752,1000,95311.27739
554.952077,1000,95380.840443
814.089347,1000,95451.864909
844.444444,1000,95573.065683
533.116883,1000,95642.961976
765.131579,1000,95712.109149
901.1,989,95780.755352
892.395437,1000,95851.013173
829.292929,1000,95921.85648
793.536122,1000,96040.46019
612.962963,1000,96110.901666
869.348659,1000,96180.036463
777.483444,1000,96250.812512
610.526316,1000,96322.505423
672.435897,1000,96397.537932
684.053156,1000,96521.804894
676.173285,1000,96592.649699
794.557823,1000,96672.147487
581.818182,1000,96744.014382
664.890282,1000,96816.67616
847.735192,1000,96888.650893
489.225589,1000,96960.646305
54.882155,1000,97082.703997
635.483871,1000,97153.48459
515.141956,1000,97222.409143
843.262411,1000,97292.266538
810.596026,1000,97362.679318
892.907801,1000,97438.267636
422.33677,1000,97561.623426
833.333333,1000,97632.251494
757.615894,1000,97706.957426
762.295082,1000,97776.635794
837.956204,1000,97854.348136
669.811321,1000,97951.351032
480.128205,1000,98108.006082
493.856655,1000,98181.163588
685.714286,1000,98252.957523
618.75,1000,98322.273638
873.584906,1000,98398.362909
881.549815,1000,98500.324916
548.387097,1000,98647.517696
859.731544,1000,98717.173848
782.550336,1000,98805.343099
867.272727,1000,98909.625301
903.8,962,117129.308747
688.961039,1000,117223.513038
783.561644,1000,117324.139402
723.529412,1000,117509.217046
712.274368,1000,117615.467005
882.517483,1000,117728.759165
869.111969,1000,117840.629606
810.034602,1000,117958.16714
872.60274,1000,118065.065937
791.304348,1000,118249.294091
810.714286,1000,118361.197804
885.454545,1000,118469.954892
71.875,1000,118584.759601
143.010063,747,118671.169857
264.583333,1000,118787.179476
877.859779,1000,118895.839177
846.043165,1000,119096.94178
566.666667,1000,119228.164653
896.441281,1000,119363.464847
38.263666,1000,119498.23934
904.7,953,119627.610935
867.857143,1000,119761.074934
862.825279,1000,119993.957704
450.0,1000,120130.818802
832.624113,1000,120258.873113
845.454545,1000,120359.376394
743.450479,1000,120454.9096
881.412639,1000,120550.743804
477.287066,1000,120708.507227
826.070039,1000,120823.097811
900.9,991,120921.046737
692.880259,1000,121016.667485
677.777778,1000,121111.959383
723.717949,1000,121205.983403
873.880597,1000,121364.942677
250.731126,997,121455.203051
237.539432,1000,121550.490641
760.0,1000,121644.314707
753.896104,1000,121741.519168
767.741935,1000,121834.991281
697.87234,1000,121929.000492
641.641337,1000,122096.469164
476.086957,1000,122186.321748
663.239875,1000,122279.56374
708.580858,1000,122372.950526
605.202312,1000,122469.168349
900.5,995,122565.766093
