#{"t_start": 1729511790.5114403, "env_id": "CarRacingCustomTest-v0"}
137276.043455,1000,51501.274121
131995.469744,1000,51569.62823
121706.480302,1000,51638.399127
94859.799586,1000,51707.023317
137712.890559,1000,51827.472644
192457.055309,1000,51895.514441
70317.444051,1000,51964.008107
179800.527598,1000,52032.424329
124740.866446,1000,52100.869039
93010.124027,1000,52166.929292
156041.258201,1000,52287.991062
61279.483732,1000,52355.723976
147302.246952,1000,52424.473116
227455.738062,1000,52492.898921
182865.297676,1000,52561.708071
78589.945674,1000,52630.113648
125046.223892,1000,52756.01625
183929.923526,1000,52825.280787
92588.513464,1000,52893.26832
164335.319144,1000,52962.482303
143887.888471,1000,53031.086762
137833.547774,1000,53098.600951
165376.047961,1000,53166.684062
191725.214336,1000,53287.684598
89023.364676,1000,53356.428711
114984.920172,1000,53424.981398
111935.695532,1000,53492.672563
175202.501523,1000,53560.683085
199031.032463,1000,53629.698341
187336.984281,1000,53750.418016
162378.228974,1000,53818.439153
67951.555349,1000,53886.65716
161458.341345,1000,53955.239807
156415.607188,1000,54023.236845
179587.160678,1000,54092.124751
192008.154818,1000,54213.431842
202708.018764,1000,54281.97084
162256.543354,1000,54350.346276
107114.988461,1000,54419.084638
245115.213483,1000,54487.245115
177231.777153,1000,54554.751608
196999.520595,1000,54676.682794
199662.042668,1000,54744.130834
173129.95648,1000,54811.740998
206061.352097,1000,54880.345402
99283.690406,1000,54948.702644
180860.565348,1000,55017.074093
91025.645883,1000,55085.66236
131547.329109,1000,55207.228545
184463.639202,1000,55275.169604
102174.491256,1000,55344.507747
173926.522165,1000,55413.125289
176320.045791,1000,55479.214612
171780.186064,1000,55547.382035
136322.106814,1000,55668.722483
144250.255606,1000,55736.775701
106490.363086,1000,55805.77098
175239.447335,1000,55874.67723
147689.447335,1000,55942.52997
167587.032848,1000,56011.021123
147418.877871,1000,56136.433235
146723.96282,1000,56205.314538
92105.518764,1000,56274.170404
151569.402847,1000,56342.898032
92481.887377,1000,56410.701132
125211.632471,1000,56477.841534
105459.833711,1000,56599.193484
131634.120459,1000,56666.979959
184342.843939,1000,56734.705925
127678.466525,1000,56804.391046
143020.53675,1000,56873.49595
121777.628374,1000,56942.097303
123751.636511,1000,57011.219038
123056.907653,1000,57132.512268
167641.702975,1000,57199.682487
143990.104654,1000,57268.549509
156174.821485,1000,57337.062556
154227.459323,1000,57405.398784
171353.829575,1000,57473.284702
109628.195755,1000,57593.670906
174161.122212,1000,57661.741469
144612.823959,1000,57729.578046
134822.695023,1000,57798.542048
152493.27828,1000,57867.011931
139239.680002,1000,57935.685292
113378.54508,1000,58055.536284
201726.237942,1000,58124.488363
127964.005386,1000,58193.752814
98414.287421,1000,58262.522968
125928.73305,1000,58330.910764
135390.240986,1000,58399.067864
113310.340861,1000,58518.165004
157666.160028,1000,58585.40367
182467.288837,1000,58653.935343
138164.640386,1000,58723.276045
153198.119098,1000,58790.125986
144131.715134,1000,58858.629942
114467.288837,1000,58927.773677
76835.850932,1000,59045.791834
149037.583981,1000,59113.831795
156636.10387,1000,59181.786857
162645.050566,1000,59249.813637
151284.297834,1000,59317.636261
160178.292737,1000,59386.461134
132459.94423,1000,59506.714219
123947.474957,1000,59575.449342
130200.486296,1000,59644.318337
158356.172074,1000,59712.595932
218325.913501,1000,59780.28357
160522.735745,1000,59847.6799
148957.156144,1000,59966.938086
140365.820962,1000,60035.687234
158910.157129,1000,60103.747232
103451.802548,1000,60172.240625
150410.056981,1000,60241.029947
155756.868938,1000,60309.398011
126316.954934,1000,60430.676873
125190.9414,1000,60499.739778
181204.808062,1000,60568.14849
183622.936797,1000,60636.704185
139114.447335,1000,60704.453839
151082.772862,1000,60772.346179
181554.778346,1000,60840.724419
164281.731139,1000,60959.728596
165570.749139,1000,61027.943513
92153.934257,1000,61097.451605
128570.012119,1000,61165.851379
74888.155283,1000,61233.464788
69190.969584,1000,61301.619918
178495.224646,1000,61420.015362
134268.322715,1000,61488.409292
135525.419486,1000,61557.417075
123325.015351,1000,61625.948266
165351.965252,1000,61694.64751
117321.864918,1000,61763.30581
134265.57974,1000,61882.149201
93614.827275,1000,61950.492979
157699.053247,1000,62017.21831
79766.531775,1000,62085.464119
65617.249533,1000,62154.152599
119969.205708,1000,62223.046837
84302.564219,1000,62340.999157
70920.461761,1000,62409.753751
107366.101831,1000,62478.175835
133346.590193,1000,62546.795144
101759.992008,1000,62615.977727
146495.777961,1000,62684.914623
89951.235547,1000,62753.321236
130559.910656,1000,62871.429036
125901.164831,1000,62939.386209
172642.28347,1000,63007.95774
136341.931807,1000,63075.958781
142453.230032,1000,63144.63996
123635.339025,1000,63212.118141
136799.920604,1000,63329.866848
183195.990792,1000,63398.501798
202823.424169,1000,63467.102293
159853.637493,1000,63535.778753
140701.56509,1000,63604.013116
146248.171436,1000,63671.983283
145675.161621,1000,63788.854303
109184.466132,1000,63856.948606
159207.057803,1000,63926.879984
136798.615779,1000,63994.957815
167552.898489,1000,64063.257659
207078.131124,1000,64131.985303
233294.372555,1000,64267.611719
186662.442556,1000,65451.126951
129629.011672,1000,65551.924392
171784.215947,1000,65650.249156
160081.926049,1000,65751.398995
155853.637493,1000,65861.55268
165247.866673,1000,65972.053901
193133.927855,1000,66169.507591
182599.597711,1000,66295.827443
191986.886689,1000,66438.51317
179584.401017,1000,66552.96589
189481.607614,1000,66667.997215
130742.731408,1000,66775.79372
179583.45994,1000,66965.638189
115914.112514,1000,67075.436731
185952.405381,1000,67192.836166
162121.507136,1000,67303.692563
138015.637812,1000,67417.700237
182820.939726,1000,67530.280126
159615.731182,1000,67721.456736
113934.302289,1000,67829.180917
114994.259899,1000,67951.762985
167598.398511,1000,68064.944732
146015.536494,1000,68183.926769
203918.018764,1000,68296.615866
99327.527966,1000,68489.286064
169968.018764,1000,68600.715834
171580.606177,1000,68711.243746
117288.018764,1000,68830.731339
177658.861255,1000,68940.52999
187420.726345,1000,69043.835805
121380.437065,1000,69128.483032
148711.427124,1000,69308.367375
125951.802548,1000,69397.117206
164903.804717,1000,69511.746428
132448.720518,1000,69600.874602
207550.371705,1000,69681.354455
193262.136411,1000,69752.777668
184710.272285,1000,69890.084302
169348.142988,1000,71157.664165
68067.660341,1000,71229.939261
162120.880717,1000,71309.155296
161564.988461,1000,71379.373226
159738.927855,1000,71451.34808
152191.00727,1000,71583.955956
218459.531679,1000,71661.490831
132116.824225,1000,71732.539289
250825.736885,1000,71802.249629
143561.461387,1000,71871.681583
132587.066383,1000,71958.021176
142734.920172,1000,72116.773719
148592.580167,1000,72189.507775
191046.397142,1000,72262.637342
133164.52226,1000,72336.432382
175393.473309,1000,72410.038942
174605.949798,1000,72482.296278
180854.211233,1000,72556.480401
188350.161621,1000,72674.014329
179402.145748,1000,72746.537559
154032.487628,1000,72847.418869
108768.018764,1000,72941.791169
123239.731911,1000,73010.329756
151801.76362,1000,73081.289762
149194.248272,1000,73208.868558
115420.848953,1000,73282.203517
173955.252807,1000,73356.619595
186998.407457,1000,73431.100724
144157.779856,1000,73505.618989
153418.018764,1000,73579.389265
180116.923873,1000,73703.705492
146776.433003,1000,73778.021824
156960.471594,1000,73849.539948
157171.124354,1000,73938.609385
166622.879875,1000,74008.657426
236363.59072,1000,74079.303355
180101.352097,1000,74198.522915
99720.746037,1000,74267.527931
152506.200582,1000,74338.11424
196194.634734,1000,74426.587135
158275.657653,1000,74522.553668
140594.728862,1000,74609.3424
150505.404782,1000,74684.071553
153041.352097,1000,74827.890026
178119.742902,1000,74898.980923
207469.489352,1000,74989.276429
181161.418104,1000,75104.120632
125526.50933,1000,75192.171882
127931.86716,1000,75263.766566
202570.274403,1000,75402.807132
183506.097056,1000,75491.413228
93078.681588,1000,75561.721269
213323.9123,1000,75631.442478
170755.610005,1000,75709.217353
147715.963969,1000,75781.7667
116404.084338,1000,75915.591332
167072.936797,1000,75991.277284
118038.648135,1000,76097.418818
218837.136411,1000,76173.55818
147396.088939,1000,76245.719288
114627.577588,1000,76322.897405
208826.469468,1000,76494.177147
146242.092838,1000,76574.76881
129319.658108,1000,76671.377388
157779.740376,1000,76761.58237
152514.308517,1000,76858.877474
146240.803574,1000,76944.028906
176265.3342,1000,77045.902815
190748.663925,1000,77196.03574
128445.796542,1000,77295.058254
176853.139871,1000,77366.92409
153191.991367,1000,77445.094193
269566.359013,1000,77545.429139
209519.163802,1000,77616.729697
109797.776549,1000,77759.720799
214164.35576,1000,77830.560254
177953.001699,1000,77901.24973
167578.466525,1000,77973.376093
181932.919426,1000,78045.487972
118982.833579,1000,78114.678364
172907.001815,1000,78253.494491
172942.454854,1000,78326.843342
147753.983676,1000,78397.972837
117687.31701,1000,78494.443142
100019.870616,1000,78595.739723
98586.480302,1000,78699.767463
169964.071396,1000,82698.113599
177109.195235,1000,82811.310996
190597.123242,1000,82934.944754
124880.437065,1000,83047.764769
139583.301156,1000,83155.899674
130182.103271,1000,83266.908692
216114.061929,1000,83374.624962
118517.499733,1000,83542.150681
188684.3824,1000,83644.401504
142769.442252,1000,83746.231456
139246.19466,1000,83850.987341
203240.482532,1000,83956.726025
149048.971145,1000,84052.255559
156684.3824,1000,84260.508439
112020.417288,1000,84378.856394
174564.245179,1000,84490.243803
140042.212312,1000,84610.010683
186137.406519,1000,84720.816159
211485.586332,1000,84826.541507
139698.177494,1000,85002.519569
155309.240138,1000,85115.585867
156963.81456,1000,85226.732069
173124.3824,1000,85346.870343
155785.665823,1000,85465.694087
190492.018764,1000,85584.413076
93859.607549,1000,85781.693327
170459.06354,1000,85898.653751
100763.000843,1000,86014.270737
166821.217417,1000,86131.205469
190710.143306,1000,86235.492929
182581.552599,1000,86347.096589
130589.402412,1000,86447.772877
186293.018764,1000,86624.186831
102277.867249,1000,86724.610687
138518.337235,1000,86827.373399
186734.195235,1000,86931.778328
153018.018764,1000,87041.658846
139323.134276,1000,87145.620463
148199.564505,1000,87332.4742
195948.594304,1000,87435.97878
94874.07937,1000,87534.880615
148677.990274,1000,87635.418634
172584.685431,1000,87738.157723
156676.436272,1000,87841.157598
162073.74267,1000,88017.432927
146472.813285,1000,88125.048152
109990.448671,1000,88233.26726
92432.534893,1000,88338.231029
140111.281175,1000,88439.089788
145211.655128,1000,88537.84192
178148.934795,1000,88724.056098
125860.060286,1000,88825.409541
231795.75599,1000,88926.006041
142995.380328,1000,89026.248999
144135.231879,1000,89118.870697
236981.248336,1000,89216.998751
153939.554345,1000,89316.825619
141278.705787,1000,89495.074325
83760.484517,1000,89590.617314
159982.833579,1000,89690.296388
130344.489352,1000,89795.174163
111417.141571,1000,89895.251451
119524.183148,1000,89993.908059
161550.108316,1000,90152.655386
86230.06256,1000,90248.760275
172999.004679,1000,90344.608835
110804.061167,1000,90440.23647
82051.947335,1000,90532.943738
174659.368245,1000,90626.597278
120299.963208,1000,90787.840203
118544.489352,1000,90881.555698
170294.334553,1000,90980.839237
185671.590193,1000,91082.813651
180293.420693,1000,91198.88319
171386.409569,1000,91300.816694
152568.740786,1000,91466.848708
162979.207575,1000,91566.809608
94250.171738,1000,91673.984332
105869.606066,1000,91772.089786
140579.990595,1000,91856.039616
179741.901926,1000,91940.780634
176016.893362,1000,92038.308835
104848.431135,1000,92183.875251
93064.570488,1000,92255.909184
150072.598917,1000,92329.604264
158029.129875,1000,92399.078391
116794.28139,1000,92468.0796
126939.757894,1000,92538.287679
101138.89255,1000,92657.390645
117955.180926,1000,92727.694148
178793.018764,1000,92799.416853
113412.086561,1000,92869.094084
86616.179299,1000,92938.165331
150015.844851,1000,93007.376579
146425.061018,1000,93125.909631
149213.473309,1000,93195.424798
116051.51391,1000,93265.740984
155369.238276,1000,93335.264055
56983.113104,1000,93404.57474
102476.743596,1000,93474.643647
153140.046736,1000,93597.03123
161663.068269,1000,93672.623544
127094.592191,1000,93742.810543
127775.426171,1000,93812.066205
134273.787995,1000,93891.734598
168981.309903,1000,93963.677144
176137.613359,1000,94035.468667
152869.049692,1000,94155.544913
120236.747286,1000,94227.821671
147706.778454,1000,94300.012026
182735.231879,1000,94370.331938
184807.474546,1000,94439.339696
115043.476639,1000,94508.621405
138957.156144,1000,94630.32123
46556.297152,1000,94703.910821
109151.517114,1000,94777.190131
147608.69673,1000,94846.824276
172036.871223,1000,94920.579633
170389.447335,1000,94991.892718
98122.006494,1000,95129.350662
185117.839553,1000,95243.333822
129314.447335,1000,95321.05288
118700.222154,1000,95394.063736
149161.262007,1000,95465.528675
175156.824734,1000,95534.649379
137617.683194,1000,95682.522441
152866.980702,1000,95784.547151
120504.652427,1000,95860.478373
110852.582522,1000,95929.926692
162745.067944,1000,96018.033585
170413.920403,1000,114251.866085
165063.443601,1000,114344.30825
121929.422273,1000,114507.649627
175583.705039,1000,114610.968014
108637.898282,1000,114722.464355
154138.118432,1000,114827.959635
137536.116924,1000,114942.498482
140709.303168,1000,115054.331509
163733.855063,1000,115244.334291
113151.993123,1000,115345.136862
144660.132329,1000,115460.567407
149134.573948,1000,115572.997623
150184.044405,1000,115681.626687
173845.871113,1000,115794.996892
164753.473309,1000,115988.826702
139052.867249,1000,116092.191918
134526.714416,1000,116200.19468
145006.615255,1000,116333.419894
124602.182465,1000,116469.190017
73688.464861,1000,116606.518714
177689.470909,1000,116831.346278
88467.338492,1000,116965.311459
121298.891247,1000,117105.438221
172968.69444,1000,117240.910599
104968.672359,1000,117370.746295
176935.99262,1000,117499.08516
252785.119136,1000,117596.283051
181111.281175,1000,117756.349661
130598.018764,1000,117847.85013
63199.268764,1000,117953.122088
115698.963389,1000,118061.2718
74228.302452,1000,118155.341733
121377.808974,1000,118253.97356
149138.078644,1000,118412.100124
160202.600897,1000,118504.966717
147340.096686,1000,118599.117988
105230.518764,1000,118689.708374
141569.334553,1000,118786.344098
169230.06256,1000,118881.849397
148682.617304,1000,119037.077936
99014.17261,1000,119126.701052
54948.410921,1000,119234.316523
145157.492448,1000,119325.383424
142402.132476,1000,119414.299731
96748.346633,1000,119508.458054
161197.004271,1000,119666.094929
109989.447335,1000,119763.234724
132668.018764,1000,119856.645757
159920.706936,1000,119949.111844
138191.667413,1000,120025.303407
162465.891104,1000,120095.793117
150345.438119,1000,120167.200603
229748.555677,1000,120295.471532
114872.645099,1000,120383.30531
162018.18163,1000,120459.082992
186149.968222,1000,120538.522266
147905.198251,1000,120612.122191
109133.772189,1000,120692.603121
116474.685431,1000,120819.73077
139482.304478,1000,120902.014617
175069.836946,1000,120983.73214
126541.095687,1000,121062.758963
125635.815374,1000,121141.033148
95699.933658,1000,121218.60423
113542.190949,1000,121350.431825
137446.542254,1000,121428.286384
136958.494954,1000,121507.921052
132954.85262,1000,121588.038644
169708.559305,1000,121667.836536
164628.450419,1000,121746.517904
108873.679141,1000,121878.532033
116006.14826,1000,121957.429183
105554.600234,1000,122035.287507
102440.746037,1000,122114.770657
89601.753704,1000,122189.181588
124345.323729,1000,122269.186414
160440.018764,1000,122346.794499
